101.95.148.106;152;152
101.95.148.134;731;720
101.95.148.146;367;367
101.95.148.150;149;149
101.95.148.190;298;228
101.95.148.202;629;629
101.95.148.214;128;128
101.95.148.218;332;332
101.95.148.230;144;144
101.95.148.254;142;142
101.95.148.2;878;683
101.95.148.58;146;146
101.95.148.98;357;355
101.95.149.102;148;148
101.95.149.130;147;147
101.95.149.134;376;376
101.95.149.166;640;570
101.95.149.190;120;120
101.95.149.194;78;78
101.95.149.206;352;348
101.95.149.226;148;148
101.95.149.250;640;630
101.95.149.2;383;383
101.95.149.34;381;381
101.95.149.46;80;79
101.95.149.58;204;204
101.95.149.62;83;76
101.95.149.70;151;151
101.95.149.78;149;149
101.95.149.82;144;144
101.95.149.86;149;149
101.95.14.98;646;646
101.95.149.90;43;43
101.95.150.118;147;147
101.95.150.130;352;352
101.95.150.138;148;148
101.95.150.174;360;360
101.95.150.202;197;197
101.95.150.210;153;153
101.95.150.38;149;149
101.95.150.46;385;385
101.95.151.102;144;144
101.95.151.110;149;149
101.95.151.114;360;360
101.95.15.114;390;382
101.95.151.178;150;150
101.95.151.198;76;76
101.95.151.250;378;378
101.95.151.26;360;360
101.95.151.30;184;184
101.95.15.138;379;379
101.95.151.38;491;491
101.95.15.154;143;143
101.95.15.162;337;337
101.95.151.62;369;369
101.95.151.78;183;183
101.95.15.186;349;349
101.95.151.86;640;634
101.95.152.118;644;644
101.95.152.130;387;387
101.95.15.214;364;364
101.95.152.186;376;376
101.95.152.210;652;618
101.95.15.222;371;371
101.95.152.254;362;362
101.95.15.22;651;651
101.95.152.58;359;359
101.95.152.62;386;386
101.95.152.90;371;371
101.95.152.94;671;671
101.95.15.30;387;387
101.95.153.106;665;651
101.95.153.22;434;434
101.95.153.250;643;639
101.95.153.26;376;376
101.95.153.30;352;352
101.95.153.34;382;382
101.95.153.54;374;374
101.95.153.86;637;637
101.95.154.10;379;379
101.95.154.142;346;346
101.95.154.150;654;654
101.95.154.166;371;371
101.95.154.170;382;382
101.95.154.186;378;378
101.95.154.198;479;479
101.95.154.206;364;364
101.95.154.214;518;518
101.95.154.226;388;337
101.95.154.234;0;0
101.95.154.2;380;380
101.95.154.98;149;149
101.95.1.54;146;146
101.95.155.10;634;634
101.95.155.50;363;363
101.95.155.66;649;649
101.95.155.70;0;0
101.95.155.98;381;381
101.95.156.114;663;593
101.95.156.198;396;396
101.95.156.250;362;362
101.95.157.10;319;319
101.95.157.118;372;372
101.95.157.126;642;642
101.95.157.14;377;377
101.95.157.150;558;558
101.95.157.154;349;349
101.95.157.18;661;661
101.95.157.38;375;375
101.95.157.54;644;644
101.95.157.62;385;385
101.95.157.66;364;364
101.95.15.78;370;370
101.95.158.14;650;609
101.95.158.174;369;369
101.95.158.214;360;360
101.95.15.82;502;501
101.95.158.74;44;44
101.95.159.26;372;372
101.95.159.50;405;392
101.95.159.78;662;662
101.95.160.102;371;371
101.95.160.10;148;148
101.95.160.114;614;614
101.95.160.122;696;681
101.95.160.126;304;304
101.95.160.134;368;368
101.95.160.138;678;633
101.95.160.154;169;169
101.95.160.166;354;354
101.95.160.194;661;606
101.95.160.230;360;360
101.95.160.26;178;178
101.95.160.2;371;371
101.95.160.46;370;370
101.95.160.58;652;652
101.95.160.82;173;173
101.95.160.94;638;602
101.95.16.110;363;363
101.95.161.130;362;362
101.95.161.134;637;637
101.95.16.114;363;363
101.95.161.150;341;341
101.95.161.158;159;159
101.95.161.182;653;610
101.95.161.190;382;377
101.95.161.206;148;148
101.95.161.226;639;639
101.95.16.122;370;370
101.95.161.2;671;646
101.95.16.130;643;626
101.95.16.174;376;376
101.95.16.182;489;489
101.95.16.206;78;78
101.95.16.210;661;640
101.95.162.10;345;340
101.95.162.118;356;356
101.95.162.162;367;367
101.95.16.218;378;378
101.95.162.238;148;148
101.95.16.22;125;125
101.95.16.234;388;388
101.95.16.246;623;623
101.95.163.114;180;180
101.95.163.186;359;359
101.95.16.34;490;490
101.95.163.66;148;148
101.95.16.38;353;353
101.95.164.186;317;317
101.95.164.202;375;375
101.95.164.210;378;378
101.95.164.214;647;647
101.95.164.222;387;387
101.95.165.190;43;43
101.95.165.50;369;369
101.95.16.58;364;364
101.95.166.182;291;291
