ip;network-operator;router vendor;model version;firmware version;successful protocols
189.84.48.128;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.129;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.130;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.131;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.132;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.133;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.134;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.135;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.136;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.137;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.138;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.139;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.140;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.141;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.142;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.143;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.144;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.145;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.146;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.147;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.148;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.149;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.150;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.151;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.152;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.153;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.154;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.155;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.156;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.157;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.158;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.159;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.160;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.161;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.162;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.163;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.164;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.165;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.166;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.167;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.168;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.169;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.170;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.171;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.172;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.173;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.174;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.175;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.176;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.177;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.178;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.179;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.180;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.181;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.182;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.183;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.184;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.185;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.186;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.187;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.188;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.189;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.190;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.191;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.192;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.193;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.194;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.195;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.196;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.197;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.198;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.199;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.200;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.201;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.202;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.203;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.204;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.205;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.206;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.207;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.208;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.209;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.210;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.211;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.212;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.213;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.214;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.215;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.216;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.217;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.218;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.219;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.220;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.221;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.222;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.223;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.224;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.225;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.226;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.227;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.228;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.229;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.230;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.231;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.232;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.233;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.234;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.235;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.236;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.237;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.238;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.239;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.240;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.241;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.242;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.243;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.244;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.245;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.246;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.247;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.248;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.249;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.25;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.250;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.251;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.252;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.253;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.254;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.255;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.29;;;;;http80,https443
189.84.48.30;;;;v3.3.4;http80,http8080,https443
189.84.48.4;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.84.48.6;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
189.86.173.10;;;;;http80,https443
189.86.173.11;;;;;http80,https443,ssh
189.86.173.12;;;;;http80,https443,ssh
189.86.173.2;;;;;http80,https443
189.86.173.20;;Ubiquiti;;;http80,https443,ssh
189.86.173.21;;;;;http8080,https443
189.86.173.22;;;;;http80,http8080,https443
189.86.173.24;;;;;http80,https443,ssh
189.86.173.25;;;;;https443,ssh
189.86.173.26;;;;;http80,https443,ssh
189.86.173.29;;;;;https443,ssh
189.86.173.5;;Ubiquiti;;;http80,https443,ssh
189.86.173.6;;Ubiquiti;;;http80,https443,ssh
189.86.173.8;;;;;http80,https443,ssh
189.89.228.3;;;;;http80,http8080,https443
189.90.249.77;;Mikrotik;RB750Gr3;RouterOS;snmp
190.104.36.18;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp
190.104.36.186;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
190.104.36.210;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp
190.104.36.211;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp
190.106.90.64;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
190.106.90.65;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
190.106.90.67;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
190.108.49.56;;TP-Link;No.,TL-WR841HP,TP-Link Wireless N Router TL-WR841HP;;http80,https443,ssh
190.108.49.76;;;No.,Router inalámbrico N 300Mbps WR840N,TL-WR840N;;http80,ssh
190.109.18.65;;Mikrotik;CCR1072-1G-8S+;RouterOS;snmp
190.11.153.129;;Mikrotik;RB493;RouterOS;snmp
190.11.202.3;;;;;http80
190.11.202.56;;;;;http80
190.110.34.250;;Mikrotik;;RouterOS,v6.48.6;http80
190.110.34.251;;Mikrotik;;RouterOS,v6.48.6;http80
190.110.34.252;;Mikrotik;;RouterOS,v6.48.6;http80
190.110.34.253;;Mikrotik;;RouterOS,v6.48.6;http80
190.110.34.254;;Mikrotik;;RouterOS,v6.48.6;http80
190.110.36.100;;ZTE;;v2.0;http80,https443
190.110.36.101;;;;;http80,http8080,https443
190.110.36.102;;;;;http80,http8080,https443
190.110.36.103;;;;;http80,https443
190.110.36.104;;ZTE;;;http80,http8080,https443
190.110.36.105;;ZTE;;;http80,https443
190.110.36.106;;;;;http80,https443
190.110.36.107;;;;;http80,https443
190.110.36.108;;ZTE;;;http80,http8080,https443
190.110.36.109;;ZTE;;;http80,https443
190.110.36.30;;;;;http80,http8080,https443
190.110.36.97;;ZTE;;;http80,https443
190.110.36.98;;ZTE;;;http80,https443
190.110.36.99;;;;;http80,https443
190.111.131.2;;;;;ssh
190.112.207.131;;Mikrotik;;;http80,https443
190.112.207.66;;;;;http8080
190.113.232.123;;;;;http80
190.113.232.15;;;;v3.312;http80,https443,ssh
190.113.232.231;;;;;http8080,ssh
190.113.232.234;;;;;http80,ssh
190.113.232.42;;;;v4.1.2;http80,https443
190.113.232.72;;;;;http80,https443
190.113.232.94;;;;;http80,http8080,https443
190.115.203.1;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.101;;;;;https443
190.115.203.104;;;;;https443
190.115.203.13;;;;;http80,http8080
190.115.203.209;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.210;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.211;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.212;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.213;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.214;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.215;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.216;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.217;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.218;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.219;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.220;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.221;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.222;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.226;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.227;;Mikrotik;CCR1036-8G-2S+;RouterOS;http80,http8080,snmp
190.115.203.228;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,https443,snmp
190.115.203.230;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.231;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.232;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.233;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.234;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.235;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.237;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.32;;Fortinet;;;http80,http8080,https443,ssh
190.115.203.45;;Hikvision;;;http80,https443
190.115.203.50;;Hikvision;;;http80
190.115.203.65;;Mikrotik;CCR1036-8G-2S+;RouterOS;http8080,snmp
190.115.203.71;;;;pfSense,v37.2;http80,https443
190.115.203.80;;Hikvision;;;http80
190.115.203.83;;Mikrotik;;RouterOS;http80,ssh
190.120.103.77;;;;;http80
190.120.105.1;;;;;http80,https443
190.120.105.149;;;;;http80,http8080,https443
190.120.105.16;;;;;http80,http8080,https443
190.120.105.20;;;;;http80
190.120.105.25;;;;v81.27;https443
190.120.105.30;;;;;http80,http8080
190.120.105.33;;;;;http80
190.120.105.35;;;;;http8080
190.120.105.40;;Huawei;;;http80
190.120.105.51;;;;;http80,http8080,https443
190.120.105.56;;;;v81.27;http80,https443
190.120.112.10;;;;;http80,http8080,https443
190.120.112.5;;;;;http80,http8080,https443,ssh
190.120.113.116;;;;;http80,ssh
190.120.115.50;;;;;http80,https443
190.120.224.62;;;;;http80,http8080,ssh
190.120.96.22;;;;;http80,https443
190.120.96.23;;;;;http80,https443
190.123.64.128;;;;;http80,https443,ssh
190.123.64.131;;;;;http80,https443
190.123.64.132;;;;;http80,http8080,https443
190.123.64.135;;;;;http80,http8080,https443
190.123.64.142;;;;;http80,http8080,https443
190.123.64.145;;TP-Link;Roteador Wireless N 300Mbps,TL-WR840N;;http80,http8080,https443
190.123.64.149;;;;;http80,http8080
190.123.64.154;;;;;http80,https443,ssh
190.123.64.155;;;;;http80
190.123.64.157;;;;;http80,https443,ssh
190.123.64.163;;ZTE;;V3.0;http80,https443
190.123.64.167;;;;;http80
190.123.64.174;;;;;http80,https443,ssh
190.123.64.178;;;;;http80,http8080
190.123.64.182;;;;;http80,http8080,https443
190.123.64.184;;ZTE;;;http80,http8080,https443
190.123.64.188;;;;;http80,https443
190.123.64.29;;;;;http80,https443
190.123.65.230;;;;;http80,http8080
190.13.217.1;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
190.13.217.235;;Mikrotik;CCR1036-8G-2S+;RouterOS;snmp
190.131.198.65;;Mikrotik;RB750Gr3;RouterOS;snmp
190.131.198.67;;Mikrotik;CCR1016-12S-1S+;RouterOS;snmp
190.14.231.23;;Mikrotik;RB760iGS;RouterOS;snmp
190.15.153.1;;;;;http80
190.15.154.105;;TP-Link;300Mbps Wireless N VDSL2 Modem Router,VN020-F3;;http80,http8080,https443
190.15.154.113;;TP-Link;300Mbps Wireless N VDSL2 Modem Router,VN020-F3;;http80,https443
190.15.208.168;;;;;http8080
190.15.229.10;;Ubiquiti;;;http80,https443
190.15.229.102;;Ubiquiti;;;http80
190.15.229.108;;Ubiquiti;;;http80
190.15.229.113;;Ubiquiti;;;http80
190.15.229.115;;Ubiquiti;;;http80
190.15.229.132;;Ubiquiti;;;http80,https443
190.15.229.137;;Ubiquiti;;;http80
190.15.229.139;;Ubiquiti;;;http80
190.15.229.146;;Ubiquiti;;;http80
190.15.229.16;;Ubiquiti;;;http80
190.15.229.174;;Ubiquiti;;;http80
190.15.229.176;;Ubiquiti;;;http80
190.15.229.177;;Ubiquiti;;;http80
190.15.229.178;;Ubiquiti;;;http80
190.15.229.18;;Ubiquiti;;;http80
190.15.229.185;;Ubiquiti;;;http80
190.15.229.186;;Ubiquiti;;;http80
190.15.229.19;;Ubiquiti;;;http80
190.15.229.190;;Ubiquiti;;;http80
190.15.229.191;;Ubiquiti;;;http80
190.15.229.192;;Ubiquiti;;;http80
190.15.229.198;;Ubiquiti;;;http80
190.15.229.199;;Ubiquiti;;;http80,https443
190.15.229.205;;Ubiquiti;;;http80
190.15.229.206;;Ubiquiti;;;http80
190.15.229.207;;Ubiquiti;;;http80
190.15.229.214;;Ubiquiti;;;http80,https443
190.15.229.215;;Ubiquiti;;;http80
190.15.229.218;;;;;http80,http8080
190.15.229.22;;Ubiquiti;;;http80
190.15.229.221;;Ubiquiti;;;http80,https443
190.15.229.225;;Ubiquiti;;;http80
190.15.229.228;;Ubiquiti;;;http80
190.15.229.233;;Ubiquiti;;;http80
190.15.229.249;;Ubiquiti;;;http80
190.15.229.253;;Ubiquiti;;;http80
190.15.229.27;;Ubiquiti;;;http80
190.15.229.35;;Ubiquiti;;;http80
190.15.229.36;;Ubiquiti;;;http80
190.15.229.37;;;;;http80,http8080
190.15.229.46;;Ubiquiti;;;http80
190.15.229.48;;;;;http80,http8080
190.15.229.49;;Ubiquiti;;;http80
190.15.229.52;;Ubiquiti;;;http80
190.15.229.57;;;;;http8080,https443
190.15.229.59;;Ubiquiti;;;http80
190.15.229.6;;Ubiquiti;;;http80
190.15.229.60;;Ubiquiti;;;http80
190.15.229.62;;Ubiquiti;;;http80
190.15.229.65;;Ubiquiti;;;http80
190.15.229.69;;Ubiquiti;;;http80
190.15.229.71;;Ubiquiti;;;http80
190.15.229.72;;Ubiquiti;;;http80
190.15.229.74;;Ubiquiti;;;http80
190.15.229.75;;Ubiquiti;;;http80
190.15.229.77;;Ubiquiti;;;http80
190.15.229.78;;Ubiquiti;;;http80,https443
190.15.229.8;;Ubiquiti;;;http80
190.15.229.83;;Ubiquiti;;;http80
190.15.229.86;;Ubiquiti;;;http80
190.15.229.9;;;;;http80,http8080,https443
190.15.229.95;;Ubiquiti;;;http80,https443
190.15.229.96;;Ubiquiti;;;http80
190.15.230.101;;Ubiquiti;;;http80
190.15.230.106;;Ubiquiti;;;http80
190.15.230.110;;Ubiquiti;;;http80
190.15.230.112;;;;;http80,http8080,https443
190.15.230.114;;Ubiquiti;;;http80
190.15.230.115;;Ubiquiti;;;http80
190.15.230.118;;Ubiquiti;;;http80
190.15.230.12;;Ubiquiti;;;http80
190.15.230.123;;Ubiquiti;;;http80
190.15.230.124;;Ubiquiti;;;http80
190.15.230.126;;Ubiquiti;;;http80
190.15.230.129;;Ubiquiti;;;http80
190.15.230.13;;Ubiquiti;;;http80
190.15.230.131;;Ubiquiti;;;http80
190.15.230.132;;;;;http80,http8080,https443
190.15.230.133;;Ubiquiti;;;http80
190.15.230.135;;Ubiquiti;;;http80
190.15.230.137;;Ubiquiti;;;http80
190.15.230.138;;Ubiquiti;;;http80
190.15.230.139;;Ubiquiti;;;http80
190.15.230.14;;Ubiquiti;;;http80
190.15.230.144;;;Linux 2.6.32.71 #1 Fri Oct 4 16:21:26 EEST 2024 mips;;snmp
190.15.230.145;;Ubiquiti;;;http80
190.15.230.148;;Ubiquiti;;;http80,https443
190.15.230.149;;Ubiquiti;;;http80,https443
190.15.230.152;;Ubiquiti;;;http80
190.15.230.155;;Ubiquiti;;;http80
190.15.230.156;;Ubiquiti;;;http80
190.15.230.160;;Ubiquiti;;;http80
190.15.230.162;;Ubiquiti;;;http80,https443
190.15.230.163;;Ubiquiti;;;http80
190.15.230.164;;Ubiquiti;;;http80
190.15.230.166;;;;;http80,http8080,https443
190.15.230.168;;Ubiquiti;;;http80
190.15.230.169;;Ubiquiti;;;http80
190.15.230.17;;Ubiquiti;;;http80
190.15.230.170;;Ubiquiti;;;http80
190.15.230.173;;Ubiquiti;;;http80
190.15.230.174;;Ubiquiti;;;http80
190.15.230.176;;;;;http8080
190.15.230.177;;Ubiquiti;;;http80
190.15.230.179;;Ubiquiti;;;http80
190.15.230.18;;;;;http80,http8080,https443
190.15.230.181;;Ubiquiti;;;http80,https443
190.15.230.184;;Ubiquiti;;;http80
190.15.230.185;;Ubiquiti;;;http80
190.15.230.190;;Ubiquiti;;;http80
190.15.230.196;;Ubiquiti;;;http80
190.15.230.199;;Ubiquiti;;;http80
190.15.230.2;;Ubiquiti;;;http80
190.15.230.20;;Ubiquiti;;;http80,https443
190.15.230.206;;Ubiquiti;;;http80
190.15.230.209;;Ubiquiti;;;http80
190.15.230.212;;Ubiquiti;;;http80
190.15.230.214;;Ubiquiti;;;http80
190.15.230.218;;Ubiquiti;;;http80
190.15.230.219;;;;;http80,http8080,https443
190.15.230.220;;Ubiquiti;;;http80
190.15.230.222;;Ubiquiti;;;http80
190.15.230.223;;Ubiquiti;;;http80
190.15.230.224;;Ubiquiti;;;http80
190.15.230.225;;Ubiquiti;;;http80
190.15.230.227;;Ubiquiti;;;http80
190.15.230.230;;Ubiquiti;;;http80
190.15.230.232;;Ubiquiti;;;http80
190.15.230.234;;Ubiquiti;;;http80
190.15.230.235;;Ubiquiti;;;http80
190.15.230.25;;Ubiquiti;;;http80,https443
190.15.230.251;;Ubiquiti;;;http80
190.15.230.26;;Ubiquiti;;;http80
190.15.230.27;;Ubiquiti;;;http80
190.15.230.29;;Ubiquiti;;;http80
190.15.230.3;;;;;http8080
190.15.230.30;;Ubiquiti;;;http80
190.15.230.31;;Ubiquiti;;;http80
190.15.230.32;;Ubiquiti;;;http80
190.15.230.34;;Ubiquiti;;;http80
190.15.230.35;;Ubiquiti;;;http80
190.15.230.36;;Ubiquiti;;;http80
190.15.230.37;;Ubiquiti;;;http80
190.15.230.4;;Ubiquiti;;;http80
190.15.230.40;;Ubiquiti;;;http80,http8080,https443
190.15.230.48;;Ubiquiti;;;http80
190.15.230.49;;Ubiquiti;;;http80
190.15.230.5;;Ubiquiti;;;http80
190.15.230.50;;Ubiquiti;;;http80
190.15.230.51;;Ubiquiti;;;http80
190.15.230.52;;Ubiquiti;;;http80
190.15.230.53;;Ubiquiti;;;http80
190.15.230.54;;Ubiquiti;;;http80,http8080
190.15.230.57;;Ubiquiti;;;http80
190.15.230.58;;;;;http80,http8080
190.15.230.59;;Ubiquiti;;;http80
190.15.230.6;;Ubiquiti;;;http80
190.15.230.60;;Ubiquiti;;;http80
190.15.230.66;;Ubiquiti;;;http80
190.15.230.67;;Ubiquiti;;;http80
190.15.230.68;;Ubiquiti;;;http80
190.15.230.70;;Ubiquiti;;;http80
190.15.230.71;;Ubiquiti;;;http80
190.15.230.72;;Ubiquiti;;;http80
190.15.230.74;;Ubiquiti;;;http80
190.15.230.76;;Ubiquiti;;;http80
190.15.230.78;;Ubiquiti;;;http80
190.15.230.79;;Ubiquiti;;;http80
190.15.230.8;;Ubiquiti;;;http80
190.15.230.80;;Ubiquiti;;;http80
190.15.230.89;;;Linux 2.6.32.71 #1 Fri Oct 4 16:21:26 EEST 2024 mips;;snmp
190.15.230.9;;Ubiquiti;;;http80
190.15.230.91;;Ubiquiti;;;http80
190.15.230.92;;Ubiquiti;;;http80
190.15.230.93;;Ubiquiti;;;http80
190.15.230.94;;Ubiquiti;;;http80,https443
190.15.230.96;;Ubiquiti;;;http80
190.15.230.97;;Ubiquiti;;;http80
190.15.230.98;;Ubiquiti;;;http80,https443
190.15.230.99;;Ubiquiti;;;http80
190.15.232.1;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp
190.15.232.190;;Ubiquiti;;;http80
190.15.233.1;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp
190.15.233.166;;;Linux 2.6.32.71 #1 Fri Oct 4 16:21:26 EEST 2024 mips;;snmp
190.15.233.62;;Ubiquiti;;;http80
190.15.236.1;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp
190.15.236.90;;Ubiquiti;;;http80
190.15.238.1;;Mikrotik;CCR1009-7G-1C-1S+;RouterOS;snmp
190.15.238.124;;;Linux 2.6.32.71 #1 Fri Oct 4 17:09:46 EEST 2024 mips;;snmp
190.15.238.193;;Ubiquiti;;;http80
190.15.238.207;;Ubiquiti;;;http80
190.15.238.234;;Ubiquiti;;;http80
190.15.241.1;;Mikrotik;CCR1016-12S-1S+;RouterOS;snmp
190.15.241.166;;Ubiquiti;;;http80
190.15.241.193;;Ubiquiti;;;http80
190.15.241.211;;Ubiquiti;;;http80
190.15.241.249;;Ubiquiti;;;http80
190.15.241.58;;Ubiquiti;;;http80
190.15.245.1;;Mikrotik;CCR1036-12G-4S;RouterOS;snmp
190.15.245.104;;Ubiquiti;;;http80
190.15.245.128;;Ubiquiti;;;http80,http8080
190.15.245.139;;;;;http8080,https443
190.15.245.145;;Ubiquiti;;;http80
190.15.245.146;;;;;http8080,https443
190.15.245.148;;Ubiquiti;;;http80
190.15.245.153;;Ubiquiti;;;http80,https443
190.15.245.169;;;;;http80,http8080,https443
190.15.245.174;;Juniper;;;http8080,https443
190.15.245.185;;Ubiquiti;;;http80,http8080
